Desc	Family ID	Hleu	Lpic	Lvar	Mglob	Pliv	Spurp_prefixed
(null)	OG0000663	11	3	4	4	6	2
(null)	OG0000664	2	7	6	4	4	7
(null)	OG0000665	1	5	5	1	2	16
(null)	OG0000666	5	2	2	2	10	9
(null)	OG0000667	1	2	6	8	9	4
(null)	OG0000668	1	11	8	1	1	8
(null)	OG0000669	3	5	8	4	5	5
(null)	OG0000670	5	6	3	4	5	7
(null)	OG0000671	3	2	4	6	5	10
(null)	OG0000672	1	10	13	2	1	3
(null)	OG0000673	1	11	2	2	1	13
(null)	OG0000674	1	8	11	1	1	8
(null)	OG0000675	4	5	5	6	2	8
(null)	OG0000676	0	11	9	3	2	5
(null)	OG0000677	0	6	14	1	0	9
(null)	OG0000678	0	7	9	1	9	4
(null)	OG0000679	0	4	18	1	4	3
(null)	OG0000680	0	3	1	0	1	25
(null)	OG0000681	0	0	2	17	11	0
(null)	OG0000682	0	0	0	30	0	0
(null)	OG0000683	0	0	0	2	2	26
(null)	OG0000684	0	0	0	1	0	29
(null)	OG0000685	0	0	0	0	5	25
(null)	OG0000686	29	0	0	0	0	0
(null)	OG0000687	3	7	4	3	5	7
(null)	OG0000688	22	0	0	0	7	0
(null)	OG0000689	8	3	1	2	11	4
(null)	OG0000690	12	2	3	5	4	3
(null)	OG0000691	15	1	2	1	10	0
(null)	OG0000692	2	11	9	2	1	4
(null)	OG0000693	5	3	9	4	2	6
(null)	OG0000694	1	5	6	2	6	9
(null)	OG0000695	4	4	6	3	4	8
(null)	OG0000696	3	3	9	1	2	11
(null)	OG0000697	6	4	5	6	4	4
(null)	OG0000698	6	3	3	11	5	1
(null)	OG0000699	8	7	2	6	1	5
(null)	OG0000700	15	3	0	7	0	4
(null)	OG0000701	3	10	9	1	1	5
(null)	OG0000702	1	9	9	2	3	5
(null)	OG0000703	3	5	7	6	3	5
(null)	OG0000704	1	6	4	6	5	7
(null)	OG0000705	3	6	11	2	1	6
(null)	OG0000706	2	11	7	1	1	7
(null)	OG0000707	3	4	5	6	3	8
(null)	OG0000708	1	6	14	1	1	6
(null)	OG0000709	1	19	2	2	2	3
(null)	OG0000710	2	3	6	2	7	9
(null)	OG0000711	2	16	1	1	2	7
(null)	OG0000712	1	14	6	1	1	6
(null)	OG0000713	1	8	7	2	1	10
(null)	OG0000714	1	12	7	1	1	7
(null)	OG0000715	1	4	10	2	1	11
(null)	OG0000716	1	1	11	1	1	14
(null)	OG0000717	1	10	1	1	1	15
(null)	OG0000718	0	7	2	5	5	10
(null)	OG0000719	0	3	6	4	6	10
(null)	OG0000720	0	5	9	6	6	3
(null)	OG0000721	0	2	4	5	8	10
(null)	OG0000722	0	3	3	5	6	12
(null)	OG0000723	0	2	5	18	3	1
(null)	OG0000724	0	2	8	2	4	13
(null)	OG0000725	0	0	0	2	4	23
(null)	OG0000726	22	1	1	1	1	2
(null)	OG0000727	11	1	1	2	13	0
(null)	OG0000728	4	6	7	2	3	6
(null)	OG0000729	28	0	0	0	0	0
(null)	OG0000730	28	0	0	0	0	0
(null)	OG0000731	1	6	7	5	5	4
(null)	OG0000732	23	1	1	0	1	2
(null)	OG0000733	12	2	0	3	4	7
(null)	OG0000734	1	8	6	1	1	11
(null)	OG0000735	1	1	16	1	1	8
(null)	OG0000736	7	6	6	5	2	2
(null)	OG0000737	1	7	11	2	1	6
(null)	OG0000738	9	4	2	4	4	5
(null)	OG0000739	1	4	11	1	1	10
(null)	OG0000740	4	10	6	3	2	3
(null)	OG0000741	3	5	5	5	5	5
(null)	OG0000742	2	7	6	3	2	8
(null)	OG0000743	1	3	15	1	1	7
(null)	OG0000744	1	2	1	2	16	6
(null)	OG0000745	1	2	1	1	21	2
(null)	OG0000746	2	5	4	4	9	4
(null)	OG0000747	1	9	7	1	1	9
(null)	OG0000748	2	3	13	2	1	7
(null)	OG0000749	1	11	8	1	1	6
(null)	OG0000750	1	3	12	2	2	8
(null)	OG0000751	1	1	16	1	1	8
(null)	OG0000752	1	9	11	2	3	2
(null)	OG0000753	3	4	7	3	3	8
(null)	OG0000754	1	10	5	5	6	1
(null)	OG0000755	1	3	11	2	2	9
(null)	OG0000756	1	2	4	1	3	17
(null)	OG0000757	2	1	8	1	1	15
(null)	OG0000758	0	5	10	0	8	5
(null)	OG0000759	0	9	5	3	1	10
(null)	OG0000760	0	4	4	0	17	3
(null)	OG0000761	0	7	9	5	2	5
(null)	OG0000762	0	6	4	6	10	2
(null)	OG0000763	0	2	4	2	2	18
(null)	OG0000764	0	1	0	0	0	27
(null)	OG0000765	0	8	15	1	1	3
(null)	OG0000766	0	4	4	6	8	6
(null)	OG0000767	0	0	28	0	0	0
(null)	OG0000768	0	0	2	0	26	0
(null)	OG0000769	0	0	0	0	28	0
(null)	OG0000770	1	2	1	1	1	21
(null)	OG0000771	8	3	9	1	1	5
(null)	OG0000772	3	5	2	3	12	2
(null)	OG0000773	24	0	1	1	0	1
(null)	OG0000774	1	12	6	1	1	6
(null)	OG0000775	3	5	2	1	3	13
(null)	OG0000776	16	2	3	1	2	3
(null)	OG0000777	3	5	4	5	4	6
(null)	OG0000778	4	4	6	5	4	4
(null)	OG0000779	8	3	4	6	5	1
(null)	OG0000780	1	5	12	2	2	5
(null)	OG0000781	4	4	7	4	2	6
(null)	OG0000782	1	2	9	1	1	13
(null)	OG0000783	6	1	3	3	6	8
(null)	OG0000784	4	6	8	3	2	4
(null)	OG0000785	2	5	1	1	2	16
(null)	OG0000786	1	1	15	1	1	8
(null)	OG0000787	3	3	1	1	5	14
(null)	OG0000788	2	6	7	3	3	6
(null)	OG0000789	1	4	10	1	2	9
(null)	OG0000790	1	1	2	5	5	13
(null)	OG0000791	2	4	5	2	2	12
(null)	OG0000792	1	1	13	1	2	9
(null)	OG0000793	1	6	10	1	1	8
(null)	OG0000794	0	9	8	1	1	8
(null)	OG0000795	0	4	10	1	2	10
(null)	OG0000796	0	8	9	3	4	3
(null)	OG0000797	0	6	2	2	4	13
(null)	OG0000798	0	4	3	10	2	8
(null)	OG0000799	0	2	4	3	14	4
(null)	OG0000800	0	1	2	4	1	19
(null)	OG0000801	0	11	14	0	0	2
(null)	OG0000802	0	4	13	0	9	1
(null)	OG0000803	0	6	7	0	1	13
(null)	OG0000804	0	0	0	1	0	26
(null)	OG0000805	4	2	4	5	10	1
(null)	OG0000806	26	0	0	0	0	0
(null)	OG0000807	1	1	12	1	2	9
(null)	OG0000808	4	4	4	5	4	5
(null)	OG0000809	1	7	5	1	1	11
(null)	OG0000810	3	7	4	4	3	5
(null)	OG0000811	2	1	12	1	2	8
(null)	OG0000812	18	2	1	0	2	3
(null)	OG0000813	20	1	1	1	2	1
(null)	OG0000814	26	0	0	0	0	0
(null)	OG0000815	10	4	4	2	2	4
(null)	OG0000816	1	1	15	1	1	7
(null)	OG0000817	6	6	4	1	3	6
(null)	OG0000818	14	1	2	3	5	1
(null)	OG0000819	1	8	1	1	2	13
(null)	OG0000820	1	14	4	1	2	4
(null)	OG0000821	3	2	11	3	2	5
(null)	OG0000822	4	2	3	2	6	9
(null)	OG0000823	3	3	6	2	8	4
(null)	OG0000824	4	3	8	6	1	4
(null)	OG0000825	3	5	5	3	2	8
(null)	OG0000826	1	14	3	1	1	6
(null)	OG0000827	1	1	1	2	3	18
(null)	OG0000828	1	1	12	1	2	9
(null)	OG0000829	2	2	4	6	3	9
(null)	OG0000830	3	7	8	2	2	4
(null)	OG0000831	1	5	9	1	2	8
(null)	OG0000832	3	6	4	3	8	2
(null)	OG0000833	1	4	7	1	1	12
(null)	OG0000834	1	5	9	1	2	8
(null)	OG0000835	1	3	2	1	17	2
(null)	OG0000836	1	8	6	2	1	8
(null)	OG0000837	2	6	8	1	1	8
(null)	OG0000838	4	2	5	4	5	6
(null)	OG0000839	2	7	5	2	8	2
(null)	OG0000840	2	4	9	5	2	4
(null)	OG0000841	3	9	7	3	3	1
(null)	OG0000842	2	5	6	7	4	2
(null)	OG0000843	1	3	14	1	2	5
(null)	OG0000844	0	2	14	1	1	8
(null)	OG0000845	0	4	17	1	2	2
(null)	OG0000846	0	6	7	4	2	7
(null)	OG0000847	0	2	2	18	3	1
(null)	OG0000848	0	3	4	2	4	13
(null)	OG0000849	0	5	7	5	4	5
(null)	OG0000850	0	1	4	8	13	0
(null)	OG0000851	0	1	0	0	25	0
(null)	OG0000852	0	15	6	1	1	3
(null)	OG0000853	0	7	4	6	7	2
(null)	OG0000854	0	4	0	0	0	22
(null)	OG0000855	0	8	7	2	2	7
(null)	OG0000856	0	0	1	0	25	0
(null)	OG0000857	0	0	0	10	5	11
(null)	OG0000858	0	0	0	3	23	0
(null)	OG0000859	15	1	0	3	0	6
(null)	OG0000860	5	4	4	2	2	8
(null)	OG0000861	25	0	0	0	0	0
(null)	OG0000862	8	2	3	5	2	5
(null)	OG0000863	1	12	7	1	1	3
(null)	OG0000864	25	0	0	0	0	0
(null)	OG0000865	2	6	7	3	2	5
(null)	OG0000866	2	18	1	1	1	2
(null)	OG0000867	14	2	3	1	4	1
(null)	OG0000868	1	11	6	1	1	5
(null)	OG0000869	1	5	12	1	2	4
(null)	OG0000870	2	3	6	3	3	8
(null)	OG0000871	2	4	8	5	2	4
(null)	OG0000872	1	1	15	1	1	6
(null)	OG0000873	7	2	5	3	4	4
(null)	OG0000874	1	4	10	1	1	8
(null)	OG0000875	1	8	9	2	1	4
(null)	OG0000876	3	4	5	3	3	7
(null)	OG0000877	6	2	3	2	1	11
(null)	OG0000878	22	0	0	1	2	0
(null)	OG0000879	4	8	6	5	2	0
(null)	OG0000880	25	0	0	0	0	0
(null)	OG0000881	13	6	2	1	1	2
(null)	OG0000882	2	1	5	1	14	2
(null)	OG0000883	1	11	3	3	2	5
(null)	OG0000884	7	4	4	3	3	4
(null)	OG0000885	1	3	8	2	3	8
(null)	OG0000886	3	4	5	5	2	6
(null)	OG0000887	2	3	8	3	2	7
(null)	OG0000888	1	8	9	4	0	3
(null)	OG0000889	1	5	4	3	2	10
(null)	OG0000890	4	4	6	4	3	4
(null)	OG0000891	1	1	9	1	1	12
(null)	OG0000892	1	4	7	3	3	7
(null)	OG0000893	1	7	10	1	1	5
(null)	OG0000894	1	16	3	1	1	3
(null)	OG0000895	2	2	7	1	1	12
(null)	OG0000896	1	7	2	6	4	5
(null)	OG0000897	1	10	5	1	4	4
(null)	OG0000898	2	3	5	3	5	7
(null)	OG0000899	2	1	0	13	6	3
(null)	OG0000900	3	4	7	4	3	4
(null)	OG0000901	2	4	7	3	2	7
(null)	OG0000902	1	5	5	6	2	6
(null)	OG0000903	5	1	5	3	3	8
(null)	OG0000904	3	4	5	3	3	7
(null)	OG0000905	6	3	5	1	2	8
(null)	OG0000906	1	7	11	1	1	4
(null)	OG0000907	1	2	9	1	1	11
(null)	OG0000908	1	4	5	5	4	6
(null)	OG0000909	1	1	17	1	1	4
(null)	OG0000910	2	7	5	2	3	6
(null)	OG0000911	1	12	9	1	1	1
(null)	OG0000912	1	3	5	3	2	11
(null)	OG0000913	0	4	3	1	2	15
(null)	OG0000914	0	2	4	2	10	7
(null)	OG0000915	0	8	12	2	2	1
(null)	OG0000916	0	2	0	1	22	0
(null)	OG0000917	0	11	8	0	5	1
(null)	OG0000918	0	7	3	1	1	13
(null)	OG0000919	0	4	4	2	7	8
(null)	OG0000920	0	1	1	2	15	6
(null)	OG0000921	0	1	2	1	9	12
(null)	OG0000922	0	0	0	6	0	19
(null)	OG0000923	7	3	3	3	3	5
(null)	OG0000924	1	2	8	1	0	12
(null)	OG0000925	24	0	0	0	0	0
(null)	OG0000926	4	8	4	4	2	2
(null)	OG0000927	3	3	7	5	1	5
(null)	OG0000928	1	10	1	1	1	10
(null)	OG0000929	12	2	4	2	2	2
(null)	OG0000930	1	5	14	1	1	2
(null)	OG0000931	24	0	0	0	0	0
(null)	OG0000932	4	3	5	4	3	5
(null)	OG0000933	1	7	5	1	1	9
(null)	OG0000934	21	0	0	2	1	0
(null)	OG0000935	2	6	7	2	2	5
(null)	OG0000936	6	4	3	2	3	6
(null)	OG0000937	5	4	8	1	5	1
(null)	OG0000938	24	0	0	0	0	0
(null)	OG0000939	2	2	12	2	1	5
(null)	OG0000940	3	9	3	2	2	5
(null)	OG0000941	1	5	7	2	5	4
(null)	OG0000942	2	5	5	3	1	8
(null)	OG0000943	2	6	8	1	1	6
(null)	OG0000944	1	6	8	1	1	7
(null)	OG0000945	4	3	5	3	4	5
(null)	OG0000946	1	3	4	2	3	11
(null)	OG0000947	3	4	3	3	6	5
(null)	OG0000948	4	4	5	2	5	4
(null)	OG0000949	1	3	13	1	1	5
(null)	OG0000950	1	2	9	1	0	11
(null)	OG0000951	1	3	10	2	2	6
(null)	OG0000952	2	6	7	2	2	5
(null)	OG0000953	1	2	11	1	1	8
(null)	OG0000954	1	5	2	9	4	3
(null)	OG0000955	1	7	7	1	2	6
(null)	OG0000956	1	0	3	9	8	3
(null)	OG0000957	2	5	5	3	2	7
(null)	OG0000958	9	3	3	1	3	5
(null)	OG0000959	4	6	4	4	2	4
(null)	OG0000960	1	15	4	2	1	1
(null)	OG0000961	1	16	4	1	1	1
(null)	OG0000962	4	3	9	5	2	1
(null)	OG0000963	1	7	5	1	1	9
(null)	OG0000964	1	6	9	1	1	6
(null)	OG0000965	0	4	4	6	4	6
(null)	OG0000966	0	8	7	3	3	3
(null)	OG0000967	0	2	10	1	1	10
(null)	OG0000968	0	14	7	1	1	1
(null)	OG0000969	0	7	4	3	3	7
(null)	OG0000970	0	2	15	0	1	6
(null)	OG0000971	0	2	6	0	5	11
(null)	OG0000972	0	2	3	4	4	11
(null)	OG0000973	0	4	10	1	1	8
(null)	OG0000974	0	2	4	1	5	12
(null)	OG0000975	0	0	1	1	21	1
(null)	OG0000976	0	0	0	4	0	20
(null)	OG0000977	12	3	2	2	1	3
(null)	OG0000978	4	2	4	7	1	5
(null)	OG0000979	23	0	0	0	0	0
(null)	OG0000980	4	3	5	4	3	4
(null)	OG0000981	2	4	4	5	4	4
(null)	OG0000982	3	3	3	6	3	5
(null)	OG0000983	17	1	1	1	1	2
(null)	OG0000984	18	1	0	0	4	0
(null)	OG0000985	23	0	0	0	0	0
(null)	OG0000986	1	4	7	2	1	8
(null)	OG0000987	2	4	5	3	2	7
(null)	OG0000988	12	4	0	1	6	0
(null)	OG0000989	3	1	5	5	6	3
(null)	OG0000990	8	5	3	3	2	2
(null)	OG0000991	1	1	14	1	1	5
(null)	OG0000992	3	2	2	3	6	7
(null)	OG0000993	4	5	3	3	3	5
(null)	OG0000994	4	9	4	2	1	3
(null)	OG0000995	23	0	0	0	0	0
(null)	OG0000996	23	0	0	0	0	0
(null)	OG0000997	20	1	0	0	1	1
(null)	OG0000998	1	6	9	2	1	4
(null)	OG0000999	2	4	4	3	5	5
(null)	OG0001000	1	10	5	0	2	5
(null)	OG0001001	3	3	3	4	6	4
(null)	OG0001002	3	4	4	3	3	6
(null)	OG0001003	3	3	1	0	12	4
(null)	OG0001004	3	4	6	1	8	1
(null)	OG0001005	1	2	3	5	6	6
(null)	OG0001006	5	2	4	3	5	4
(null)	OG0001007	1	4	6	6	3	3
(null)	OG0001008	4	4	4	3	3	5
(null)	OG0001009	1	1	6	1	1	13
(null)	OG0001010	3	4	3	3	2	8
(null)	OG0001011	3	3	8	1	2	6
(null)	OG0001012	2	3	4	6	1	7
(null)	OG0001013	2	5	7	3	2	4
(null)	OG0001014	1	6	5	3	3	5
(null)	OG0001015	1	3	5	1	3	10
(null)	OG0001016	4	4	3	3	4	5
(null)	OG0001017	4	3	5	1	3	7
(null)	OG0001018	1	4	5	5	5	3
(null)	OG0001019	1	4	2	12	1	3
(null)	OG0001020	1	8	7	1	1	5
(null)	OG0001021	1	1	1	2	16	2
(null)	OG0001022	1	2	7	1	1	11
(null)	OG0001023	1	2	7	1	2	10
(null)	OG0001024	1	17	1	1	2	1
(null)	OG0001025	2	2	2	1	1	15
(null)	OG0001026	1	1	11	1	1	8
(null)	OG0001027	1	8	5	2	1	6
(null)	OG0001028	1	4	10	2	1	5
(null)	OG0001029	1	1	12	2	1	6
(null)	OG0001030	0	3	4	2	6	8
(null)	OG0001031	0	5	12	2	2	2
(null)	OG0001032	0	5	7	1	3	7
(null)	OG0001033	0	2	0	21	0	0
(null)	OG0001034	0	5	8	1	1	8
(null)	OG0001035	0	3	6	2	4	8
(null)	OG0001036	0	7	8	0	0	8
(null)	OG0001037	0	7	6	1	2	7
(null)	OG0001038	0	3	11	0	3	6
(null)	OG0001039	0	6	5	2	1	9
(null)	OG0001040	0	4	2	3	7	7
(null)	OG0001041	0	5	5	5	5	3
(null)	OG0001042	0	4	4	1	1	13
(null)	OG0001043	0	5	9	4	2	3
(null)	OG0001044	0	0	0	0	0	23
(null)	OG0001045	22	0	0	0	0	0
(null)	OG0001046	1	2	8	1	1	9
(null)	OG0001047	2	3	3	2	3	9
(null)	OG0001048	17	0	0	1	4	0
(null)	OG0001049	1	8	4	3	3	3
(null)	OG0001050	16	2	1	0	1	2
(null)	OG0001051	17	1	2	1	1	0
(null)	OG0001052	2	4	4	5	2	5
(null)	OG0001053	9	2	3	3	2	3
(null)	OG0001054	6	0	0	10	0	6
(null)	OG0001055	22	0	0	0	0	0
(null)	OG0001056	3	2	2	0	2	13
(null)	OG0001057	1	6	6	2	2	5
(null)	OG0001058	3	3	5	3	3	5
(null)	OG0001059	1	6	2	1	1	11
(null)	OG0001060	22	0	0	0	0	0
(null)	OG0001061	9	7	2	1	1	2
(null)	OG0001062	22	0	0	0	0	0
(null)	OG0001063	2	1	3	1	2	13
(null)	OG0001064	8	4	3	2	2	3
(null)	OG0001065	1	5	5	1	3	7
(null)	OG0001066	9	2	1	2	3	5
(null)	OG0001067	1	5	8	3	4	1
(null)	OG0001068	1	2	10	3	4	2
(null)	OG0001069	2	2	2	9	4	3
(null)	OG0001070	2	5	6	2	3	4
(null)	OG0001071	1	4	7	1	1	8
(null)	OG0001072	3	2	7	4	2	4
(null)	OG0001073	1	4	4	3	4	6
(null)	OG0001074	1	5	2	1	10	3
(null)	OG0001075	1	13	4	1	1	2
(null)	OG0001076	1	4	8	1	1	7
(null)	OG0001077	1	5	5	2	3	6
(null)	OG0001078	1	5	5	1	2	8
(null)	OG0001079	2	4	3	1	4	8
(null)	OG0001080	1	15	1	1	1	3
(null)	OG0001081	1	5	10	2	2	2
(null)	OG0001082	15	2	1	1	1	2
(null)	OG0001083	6	2	4	2	5	3
(null)	OG0001084	1	5	4	2	2	8
(null)	OG0001085	1	5	4	1	6	5
(null)	OG0001086	4	3	2	1	2	10
(null)	OG0001087	1	6	7	1	1	6
(null)	OG0001088	1	2	10	1	1	7
(null)	OG0001089	1	5	8	1	1	6
(null)	OG0001090	3	8	0	4	2	5
(null)	OG0001091	1	9	4	1	1	6
(null)	OG0001092	5	3	4	2	3	5
(null)	OG0001093	1	11	5	1	1	3
(null)	OG0001094	1	1	7	1	1	11
(null)	OG0001095	1	4	6	1	1	9
(null)	OG0001096	3	2	2	1	2	12
(null)	OG0001097	1	10	6	1	1	3
(null)	OG0001098	2	3	2	3	5	7
(null)	OG0001099	1	3	10	1	3	4
(null)	OG0001100	1	6	5	1	4	5
(null)	OG0001101	1	6	6	1	7	1
(null)	OG0001102	1	5	5	4	3	4
(null)	OG0001103	2	5	4	5	3	3
(null)	OG0001104	1	1	10	1	1	8
(null)	OG0001105	1	2	7	1	1	10
(null)	OG0001106	1	5	7	3	1	5
(null)	OG0001107	1	6	4	6	3	2
(null)	OG0001108	2	5	3	1	4	7
(null)	OG0001109	1	7	4	1	1	8
(null)	OG0001110	1	1	9	1	1	9
(null)	OG0001111	3	3	4	3	6	3
(null)	OG0001112	1	4	11	1	3	2
(null)	OG0001113	0	2	4	2	8	6
(null)	OG0001114	0	6	10	1	1	4
(null)	OG0001115	0	4	6	0	9	3
(null)	OG0001116	0	5	8	5	1	3
(null)	OG0001117	0	4	7	0	3	8
(null)	OG0001118	0	9	7	0	3	3
(null)	OG0001119	0	5	6	3	3	5
(null)	OG0001120	0	2	2	1	4	13
(null)	OG0001121	0	2	3	2	10	5
(null)	OG0001122	0	4	4	5	4	5
(null)	OG0001123	0	3	4	1	2	12
(null)	OG0001124	0	5	3	4	3	7
(null)	OG0001125	0	3	2	2	1	14
(null)	OG0001126	0	3	10	0	3	6
(null)	OG0001127	0	17	1	1	1	2
(null)	OG0001128	0	7	2	7	3	3
(null)	OG0001129	0	0	1	0	11	10
(null)	OG0001130	0	0	1	2	19	0
(null)	OG0001131	0	0	0	22	0	0
(null)	OG0001132	1	3	3	5	4	5
(null)	OG0001133	6	3	3	3	3	3
(null)	OG0001134	14	1	1	3	2	0
(null)	OG0001135	4	1	3	8	2	3
(null)	OG0001136	6	2	0	3	9	1
(null)	OG0001137	4	3	3	5	3	3
(null)	OG0001138	2	3	1	1	1	13
(null)	OG0001139	21	0	0	0	0	0
(null)	OG0001140	1	7	4	2	1	6
(null)	OG0001141	1	3	5	3	3	6
(null)	OG0001142	1	4	6	2	2	6
(null)	OG0001143	1	4	9	1	1	5
(null)	OG0001144	1	2	11	2	1	4
(null)	OG0001145	2	4	5	4	2	4
(null)	OG0001146	2	3	5	2	2	7
(null)	OG0001147	21	0	0	0	0	0
(null)	OG0001148	2	1	3	2	1	12
(null)	OG0001149	1	5	9	1	3	2
(null)	OG0001150	17	0	1	3	0	0
(null)	OG0001151	1	4	8	1	2	5
(null)	OG0001152	3	3	4	3	3	5
(null)	OG0001153	1	7	3	1	1	8
(null)	OG0001154	1	6	7	1	1	5
(null)	OG0001155	3	3	5	3	2	5
(null)	OG0001156	3	2	2	3	2	9
(null)	OG0001157	2	4	4	2	3	6
(null)	OG0001158	1	7	4	3	2	4
(null)	OG0001159	1	6	7	2	2	3
(null)	OG0001160	3	1	1	3	7	6
(null)	OG0001161	21	0	0	0	0	0
(null)	OG0001162	1	6	7	1	2	4
(null)	OG0001163	5	2	2	4	2	6
(null)	OG0001164	1	5	5	2	3	5
(null)	OG0001165	5	5	4	3	3	1
(null)	OG0001166	1	1	14	1	1	3
(null)	OG0001167	14	0	0	0	0	7
(null)	OG0001168	6	2	2	2	5	4
(null)	OG0001169	3	4	4	3	4	3
(null)	OG0001170	1	2	3	1	1	13
(null)	OG0001171	3	3	4	5	1	5
(null)	OG0001172	7	1	7	1	1	4
(null)	OG0001173	10	2	2	1	4	2
(null)	OG0001174	2	10	3	2	2	2
(null)	OG0001175	1	4	6	2	2	6
(null)	OG0001176	3	2	7	4	2	3
(null)	OG0001177	1	2	4	1	3	10
(null)	OG0001178	1	7	7	1	1	4
(null)	OG0001179	3	3	6	2	2	5
(null)	OG0001180	1	4	7	1	1	7
(null)	OG0001181	1	8	1	1	1	9
(null)	OG0001182	2	12	4	1	1	1
(null)	OG0001183	1	6	9	1	1	3
(null)	OG0001184	3	4	5	2	2	5
(null)	OG0001185	3	3	4	3	3	5
(null)	OG0001186	3	4	4	3	3	4
(null)	OG0001187	4	3	3	2	3	6
(null)	OG0001188	5	9	5	1	1	0
(null)	OG0001189	1	4	6	2	2	6
(null)	OG0001190	4	4	7	2	2	2
(null)	OG0001191	4	2	4	2	4	5
(null)	OG0001192	1	4	3	3	2	8
(null)	OG0001193	1	1	12	1	1	5
(null)	OG0001194	3	5	3	2	3	5
(null)	OG0001195	1	11	6	1	1	1
(null)	OG0001196	3	3	4	3	3	5
(null)	OG0001197	1	4	5	3	4	4
(null)	OG0001198	1	2	6	1	1	10
(null)	OG0001199	2	3	4	2	2	8
(null)	OG0001200	1	4	3	1	1	11
(null)	OG0001201	1	3	8	1	1	7
(null)	OG0001202	1	2	3	9	3	3
(null)	OG0001203	2	4	5	2	4	4
(null)	OG0001204	1	5	2	1	1	11
(null)	OG0001205	1	5	7	2	2	4
(null)	OG0001206	3	2	6	0	4	6
(null)	OG0001207	1	5	6	2	2	5
(null)	OG0001208	1	4	5	0	1	10
(null)	OG0001209	1	4	3	2	5	6
(null)	OG0001210	2	4	5	3	1	6
(null)	OG0001211	3	2	9	1	2	4
(null)	OG0001212	1	5	8	3	1	3
(null)	OG0001213	1	9	5	1	1	4
(null)	OG0001214	1	2	5	1	3	9
(null)	OG0001215	1	4	12	1	1	2
(null)	OG0001216	2	4	5	3	4	3
(null)	OG0001217	1	4	4	4	1	7
(null)	OG0001218	0	2	4	2	2	11
(null)	OG0001219	0	2	5	4	4	6
(null)	OG0001220	0	1	6	5	5	4
(null)	OG0001221	0	1	2	4	5	9
(null)	OG0001222	0	4	8	3	3	3
(null)	OG0001223	0	3	3	3	5	7
(null)	OG0001224	0	3	5	3	4	6
(null)	OG0001225	0	4	5	2	4	6
(null)	OG0001226	0	21	0	0	0	0
(null)	OG0001227	0	10	3	1	1	6
(null)	OG0001228	0	1	5	1	1	13
(null)	OG0001229	0	6	2	1	1	11
(null)	OG0001230	0	2	3	1	13	2
(null)	OG0001231	0	4	7	0	0	10
(null)	OG0001232	0	2	3	3	3	10
(null)	OG0001233	0	3	6	1	6	5
(null)	OG0001234	0	0	1	19	0	1
(null)	OG0001235	3	1	3	7	5	1
(null)	OG0001236	12	1	1	1	1	4
(null)	OG0001237	20	0	0	0	0	0
(null)	OG0001238	3	4	1	8	3	1
(null)	OG0001239	1	5	5	3	3	3
(null)	OG0001240	2	2	3	2	5	6
(null)	OG0001241	8	2	2	1	3	4
(null)	OG0001242	7	3	2	3	2	3
(null)	OG0001243	20	0	0	0	0	0
(null)	OG0001244	1	1	1	1	1	15
(null)	OG0001245	12	1	2	2	1	2
(null)	OG0001246	2	3	3	3	4	5
(null)	OG0001247	3	2	6	2	2	5
(null)	OG0001248	3	2	3	3	5	4
(null)	OG0001249	1	2	3	1	5	8
(null)	OG0001250	1	4	4	1	2	8
(null)	OG0001251	1	7	5	1	1	5
(null)	OG0001252	4	3	4	2	5	2
(null)	OG0001253	1	5	6	1	3	4
(null)	OG0001254	1	2	7	1	2	7
(null)	OG0001255	1	5	5	1	1	7
(null)	OG0001256	10	3	3	1	2	1
(null)	OG0001257	1	3	5	3	3	5
(null)	OG0001258	1	3	4	2	1	9
(null)	OG0001259	3	1	7	2	1	6
(null)	OG0001260	2	2	5	2	2	7
(null)	OG0001261	1	2	8	1	2	6
(null)	OG0001262	1	7	6	1	3	2
(null)	OG0001263	1	3	9	1	1	5
(null)	OG0001264	1	2	4	1	1	11
(null)	OG0001265	2	3	4	1	2	8
(null)	OG0001266	1	6	4	1	1	7
(null)	OG0001267	1	5	4	2	3	5
(null)	OG0001268	5	6	2	0	0	7
(null)	OG0001269	2	1	0	0	14	3
(null)	OG0001270	1	2	8	1	1	7
(null)	OG0001271	1	2	5	1	3	8
(null)	OG0001272	2	3	2	4	1	8
(null)	OG0001273	13	0	0	1	6	0
(null)	OG0001274	2	2	7	2	3	4
(null)	OG0001275	1	13	1	1	1	3
(null)	OG0001276	1	3	5	2	2	7
(null)	OG0001277	4	1	2	8	5	0
(null)	OG0001278	2	7	4	1	1	5
(null)	OG0001279	12	3	2	1	0	2
(null)	OG0001280	1	6	4	1	1	7
(null)	OG0001281	2	5	3	2	3	5
(null)	OG0001282	2	4	7	2	2	3
(null)	OG0001283	4	2	3	1	1	9
(null)	OG0001284	1	2	10	1	1	5
(null)	OG0001285	2	3	4	3	3	5
(null)	OG0001286	2	7	3	1	2	5
(null)	OG0001287	3	4	3	3	2	5
(null)	OG0001288	1	3	6	3	4	3
(null)	OG0001289	1	3	6	3	2	5
(null)	OG0001290	2	2	5	2	3	6
(null)	OG0001291	1	3	5	1	6	4
(null)	OG0001292	1	6	7	1	1	4
(null)	OG0001293	1	3	5	1	3	7
(null)	OG0001294	1	6	6	1	3	3
(null)	OG0001295	1	6	6	1	2	4
(null)	OG0001296	1	11	1	2	1	4
