TID	tubefeet3_kq	spine1_kq	ovary3_kq	gut1_kq
MGLB00496.1	6.07931	0.0	0.0	1.11798
MGLB00496.2	0.0	7.03005	6.19543	7.90306
MGLB00757.1	0.0	0.0	0.0	0.0
MGLB00356.1	1.60425	7.79633	0.652546	11.3712
MGLB00971.2	5.41728e-09	3.33392	1.27664e-09	1.48893
MGLB00971.1	32.7321	19.9181	16.5896	31.4073
MGLB01223.1	1.92656	20.2964	2.38071	9.86857
MGLB01017.1	2.64118	5.53574	0.257629	9.58367
MGLB00260.1	0.0	0.270094	0.0	59.9615
MGLB00876.1	0.834081	5.1082	0.165414	1.71222
MGLB01176.1	4.87882	5.67429	3.2447	7.00257
MGLB00453.1	1.94004	7.57459	1.35546	5.3414
MGLB01186.1	1.00834	1.26112	0.0	0.0
MGLB00537.1	13.9036	28.6467	6.88342	4.77436
MGLB00537.2	20.5509	43.9855	2.33427	18.1505
MGLB00537.3	28.2946	69.9706	0.0	20.4385
MGLB00537.4	0.0	0.0	0.0	0.0
MGLB01028.1	0.0	0.0503757	0.0	1.40798
MGLB01036.1	1.3691	3.63842	0.537587	5.05903
MGLB00779.1	0.0	0.0	73.109	5.5336
MGLB00575.1	0.0	0.0	50.5525	6.19963
MGLB00809.1	1.67116	0.280386	0.0	1.58372
MGLB00809.2	0.6589	3.76642	0.468005	6.7591
MGLB00809.3	0.0	0.0	0.0	1.11992
MGLB00442.1	4.0325	13.1152	1.25718	31.3404
MGLB00653.1	10.2516	34.9685	0.973487	22.8868
MGLB00894.1	0.0	0.0	0.0	0.0
MGLB00632.1	0.562953	1.28122	0.326881	2.32189
MGLB00554.1	2.16162	4.91026	0.310631	2.64882
MGLB00528.1	3.29526	7.75604	0.627376	8.41153
MGLB00302.1	0.062306	0.126606	0.09234	3.29498
MGLB00302.2	0.062306	0.126606	0.09234	72.4895
MGLB00834.1	0.0	0.0	0.0	42.9678
MGLB00552.3	5.74808e-07	0.0	5.1255e-07	0.00233213
MGLB00552.1	0.0	0.0	5.31083e-11	2.7114
MGLB00552.2	1.30253	1.92245	0.221767	0.0
MGLB01210.1	6.36763	22.0789	0.0	1.23822
MGLB00905.1	7.57689	7.47197	0.0	0.267107
MGLB00620.1	3.79918	10.0585	0.0	0.54958
MGLB00899.1	2.93055	20.9209	0.0	0.654746
MGLB00281.1	6.16448	23.2962	0.137568	0.402096
MGLB00806.1	0.692818	2.8195	0.506476	2.06047
MGLB01068.1	2.77196	8.48538	1.71866	9.01034
MGLB00644.1	7.59852	11.7114	0.0	26.5594
MGLB00878.1	0.0	1.0861	0.0	0.739881
MGLB00266.1	7.23678	18.6177	1.62839	20.2394
MGLB00591.1	61.7992	128.179	0.0	49.7701
MGLB00564.1	3.95666	6.12717	1.7185	7.82185
MGLB00822.1	0.0	2.11046	0.0	8.8779
MGLB00623.1	0.0	6.0531e-06	0.0	0.0
MGLB00623.2	0.80861	3.99972	0.0	0.966371
MGLB00623.3	0.61179	0.752472	0.0916537	0.785854
MGLB00594.1	0.0	0.127227	0.294785	0.0892239
MGLB00352.1	107.915	57.5453	27.5558	138.223
MGLB00501.1	0.0	0.09843	0.658792	327.316
MGLB00746.2	0.0	0.0	0.0	0.128687
MGLB00746.1	0.0	0.0	0.330232	0.280852
MGLB00722.1	5.13259	8.58843	2.26058	17.7093
MGLB00940.2	4.7178	2.81779	0.0	0.0
MGLB00940.1	0.306703	6.97167	0.215653	18.6549
MGLB00692.1	0.0	0.0	0.0	0.0
MGLB00692.2	63.38	119.313	31.2051	5.01108
MGLB01106.1	4.24398	5.71183	0.700102	1.04866
MGLB00491.1	17.7096	23.1413	4.80673	9.00696
MGLB00467.1	0.173197	14.6005	0.0	8.18126
MGLB00234.1	3.63446	27.0605	9.1137	13.1618
MGLB00817.1	0.303917	1.17332	0.0	17.7382
MGLB00443.1	12.0517	3.5321	2.39245	0.0
MGLB00657.1	0.556292	17.7647	0.0	0.0
MGLB00882.1	0.350223	5.55735	0.0684917	0.0627791
MGLB00882.2	12.7676	224.393	1.68901	2.11306
MGLB00640.1	5.84445	17.6756	1.77903	16.661
MGLB01054.1	3.21491	8.35794	0.186683	10.9703
MGLB01054.2	1.89331	0.950427	1.46091	0.218708
MGLB00553.1	40.6227	36.0059	23.0204	189.186
MGLB00526.1	11.555	12.403	0.0	48.2686
MGLB00298.1	2.80034	2.23254	1.06565	3.81847
MGLB00246.2	0.0	1.47241	0.0599444	33.0844
MGLB00246.1	10.1043	13.6787	3.76302	22.1671
MGLB00625.1	3.00721	8.82597	1.74434	15.5909
MGLB00411.1	0.843462	5.16532	2.32508	6.41324
MGLB01202.1	3.31008	10.7757	0.826019	9.83841
MGLB00436.1	16.0884	27.0386	4.05417	40.0084
MGLB00799.1	11.4329	15.6397	2.25302	20.5807
MGLB00264.1	1.48071	2.73896	0.0	0.0
MGLB00292.1	0.0	0.833572	0.547848	1.8062
MGLB00522.1	9.86131	29.683	0.627972	2.7577
MGLB00774.1	3.75952	2.0532	0.672038	0.568914
MGLB00477.1	0.0	3.52182	0.0	0.0
MGLB00477.2	0.0	0.373662	0.0	0.0
MGLB00477.3	0.0	0.0	0.409455	2.52586
MGLB01160.1	1.32437	4.31644	0.424455	0.3314
MGLB00953.1	1.907	1.01595	0.239544	2.01452
MGLB00664.1	1.68959	10.7231	0.0926643	7.88235
MGLB00978.1	3.84087	18.918	1.04585	19.8048
MGLB00334.1	3.55	9.45832	0.0	32.9836
MGLB00728.1	0.0	0.152477	0.0	0.0
MGLB00753.1	3.86042	6.1676	0.728378	10.9915
MGLB01009.1	0.0	0.0	0.0	0.568527
MGLB00777.1	0.0	0.596894	0.0	0.987599
MGLB01164.1	0.0	0.0	5.87443	816.864
MGLB00955.1	0.457905	13.762	1.74063	0.580904
MGLB00955.2	0.0	0.0	0.0	6.86606
MGLB00955.3	9.8223	11.4244	1.62694	6.86606
MGLB00977.1	348.969	245.274	139.654	336.436
MGLB00333.1	4.03943	16.0138	0.751751	14.7675
MGLB00749.1	0.0	0.239426	0.0	0.0
MGLB01007.1	0.0	0.0	0.0	0.0
MGLB01007.2	0.420559	0.255569	0.087648	0.476934
MGLB00638.1	0.0	0.0	0.0	3.60646
MGLB00884.1	0.0	0.0	0.0	0.325994
MGLB00272.1	0.0	1.1932	0.0	0.408917
MGLB00576.1	0.0	0.472399	0.0	0.0
MGLB00815.1	2.00821	0.0	0.0	0.0
MGLB00569.3	0.0	0.0	0.0	0.0
MGLB00569.1	2.25958	2.46178	0.0	3.53558
MGLB00569.2	5.80834	4.18717	4.07317	11.0856
MGLB01216.3	0.0	0.0	2.16385e-08	0.465834
MGLB01216.1	0.747637	5.73239	1.49313	11.43
MGLB01216.4	0.0	0.0659926	0.6765	0.984007
MGLB01216.2	0.0	0.0	0.0	1.11833
MGLB00615.1	0.973515	7.85825	0.851496	71.2106
MGLB00606.1	0.0	0.278568	0.601218	0.388887
MGLB00365.1	25.3523	40.1584	10.7473	44.5572
MGLB00365.2	2.3459	4.88087	11.3005	7.38986
MGLB00339.1	6.4996	15.4997	1.17878	6.09664
MGLB00694.1	1.66974	3.02221	0.210349	3.39755
MGLB00403.1	0.0	0.0	0.0	0.62291
MGLB01126.1	2.17031	0.0	0.0	1.92739
MGLB00386.1	0.0	0.0822605	0.0	0.386415
MGLB00386.2	1.23332	2.6391	0.850429	5.44692
MGLB00386.3	2.58147	1.05856	2.34511	0.206626
MGLB00793.1	0.0	0.0532009	0.0	0.0644974
MGLB00322.2	7.27644	16.2058	2.01317	5.30969
MGLB00322.1	0.562006	0.883043	1.02035	43.4433
MGLB00524.1	2.6217	7.29833	2.74586	7.26822
MGLB00752.2	0.0858172	3.39368	1.14539	9.36987
MGLB00752.1	3.03187	1.9996	1.49553	14.9586
MGLB00499.1	7.36334	10.5109	1.00794	1.62011
MGLB00929.1	12.8243	27.3686	3.04733	34.4815
MGLB00697.1	0.0	0.0	0.0	0.684421
MGLB00936.1	4.35839	1.64978	0.497425	7.75556
MGLB00313.1	1.94426	7.00287	1.22733	9.0423
MGLB00764.1	0.337269	2.14786	0.223428	2.46681
MGLB00772.1	0.254771	0.922837	0.109294	0.193827
MGLB00772.2	1.60674	1.52505	0.0	0.157423
MGLB00772.3	0.0	1.1658	0.0	0.617987
MGLB00772.4	0.254771	4.50538e-05	0.0	0.0
MGLB01032.1	0.0583403	0.0	84.7655	0.0
MGLB00485.1	0.0148872	0.815417	0.0	0.759799
MGLB00766.1	1.9222	0.0	1.73116	0.0
MGLB00380.1	0.895778	1.36902	0.529684	3.37155
MGLB00495.1	4.60567e-05	0.000102491	0.64723	3.77545
MGLB00495.2	0.419218	1.10316	0.0281482	0.0
MGLB00521.1	0.0	3.44981	0.0	1.32734
MGLB00288.1	0.100475	2.25918	0.0278535	2.71618
MGLB00944.1	19.333	22.3226	15.8159	15.6893
MGLB01073.1	0.0520633	0.0	0.0	0.0
MGLB01073.10	0.866689	2.30842e-07	0.0	0.379097
MGLB01073.3	2.23992e-06	2.03531e-07	0.0120809	0.0394055
MGLB01073.4	4.83288e-10	3.7478e-09	6.77881e-06	1.24842
MGLB01073.6	0.403764	1.02089e-05	0.209489	0.0
MGLB01073.7	8.51918e-05	1.83265e-07	0.000115241	0.0
MGLB01073.9	0.915941	3.29733	0.0	0.0
MGLB01073.2	0.0	0.0	0.0	0.706118
MGLB01073.5	0.0	2.70099	0.0	0.0894
MGLB01073.8	0.135254	0.0	0.0	0.0
MGLB00734.1	0.364686	0.871904	0.119591	1.53762
MGLB00734.2	0.472173	0.0	0.150374	1.79879e-10
MGLB00509.1	1.93716	5.14873	0.903211	4.43973
MGLB00738.1	4.87054	5.14099	2.67737	10.7239
MGLB00359.1	1.33187	2.3612	1.59188	4.21477
MGLB00968.1	0.0	4.77871	0.0	4.09492
MGLB01219.1	0.240069	0.127288	0.073542	0.0
MGLB00825.1	0.159404	0.272169	0.0	0.0
MGLB00560.1	1.12009	1.09072	0.0	0.141798
MGLB01182.1	7.61892	4.08638	0.15288	17.0107
MGLB00869.1	0.0	1.32823	0.627612	25.4926
MGLB00839.1	0.146199	0.178321	0.0816449	0.0460654
MGLB00849.1	0.225087	0.190977	0.0492385	0.0
MGLB01100.1	0.344578	1.18527	0.0	0.0
MGLB00756.1	5.10809	26.838	0.0	56.8324
MGLB00497.1	0.137448	10.6252	0.0	34.7628
MGLB01120.1	0.0	0.0	0.705984	46.8797
MGLB00927.1	4.94199	6.11506	0.6588	8.96927
MGLB00704.1	2.10736	0.730858	0.250811	0.292712
MGLB00932.1	0.725637	0.0	0.346811	25.4737
MGLB00309.1	0.0	1.29357	0.0	17.8808
MGLB00770.1	0.49961	4.56101	0.577588	3.13586
MGLB00782.1	1.87496	1.29315	0.0	0.608405
MGLB00782.2	1.89885	2.43966	0.0	0.71381
MGLB01038.1	0.0	0.0546946	0.0	66.2128
MGLB01091.1	0.0	5.37625	0.0	6.12529
MGLB01091.2	1.87145	0.105853	0.0	0.0
MGLB01091.3	0.0	4.01466	0.0	5.02616
MGLB01091.4	0.896876	0.692592	0.193776	5.8405
MGLB01091.5	1.98266e-09	0.520791	0.193776	4.82802
MGLB01091.6	8.14296e-10	2.2581	0.637972	0.0
MGLB01091.7	1.1572e-09	0.07812	0.0	0.0
MGLB00323.1	0.0	4.79908	0.0	2.95122
MGLB00958.1	4.0576	3.85774	0.586128	4.00822
MGLB01148.3	0.400164	0.836534	0.0	1.81696
MGLB01148.1	0.0	0.0	0.0	0.0
MGLB01148.4	0.0	0.0	0.0	0.0
MGLB01148.2	0.0	0.0	0.815737	0.0
MGLB01138.2	0.0	0.0	0.0	0.0
MGLB01138.3	0.0	0.271841	0.0	1.86053
MGLB01138.1	1.65361	2.12049	0.0	2.91198
MGLB01138.4	9.73501e-06	1.83368	1.30386	0.0742204
MGLB00513.1	0.0	0.0	0.257151	0.0
MGLB00513.2	4.39446	5.63324	1.13783e-05	5.27475
MGLB00513.3	0.0	0.0	0.0	0.0
MGLB01077.2	3.52032	7.07834	0.749636	5.55427
MGLB01077.1	0.0	0.0	0.0	0.0
MGLB01077.3	0.0	0.0	0.0	0.182396
MGLB01070.3	2.61701	12.1231	0.0	20.4572
MGLB01070.2	0.0	0.0	0.0	0.436245
MGLB01070.1	3.80503	12.8011	0.0	23.2984
MGLB00807.1	12.4112	24.8213	1.73969	42.4174
MGLB00787.1	4.09635	22.808	0.00504225	1.96346
MGLB00787.2	0.0	1.77402	0.41898	0.199832
MGLB01154.1	0.0	0.0	0.0	86.4369
MGLB00964.1	0.0	0.327831	0.0	0.455315
MGLB00677.1	39.4491	74.7737	0.800496	143.902
MGLB00967.2	0.403316	2.7952	0.107338	1.1291
MGLB00967.3	0.682237	2.0449	0.61552	0.0
MGLB00967.1	0.0	0.0	0.0	0.0554489
MGLB01213.2	1.71419	0.365677	0.107699	0.596233
MGLB01213.1	0.616595	1.79852	0.0	0.875346
MGLB00741.1	1.49541	0.0	1.98067	0.726465
MGLB00786.1	0.0	0.0	0.0	0.0
MGLB00470.1	2.48999	2.07243	1.74527	5.70127
MGLB01151.1	43.4844	31.7579	15.8837	48.8787
MGLB00961.1	8.08556	10.4586	1.44757	11.228
MGLB00674.1	3074.12	3024.01	4494.27	2849.01
MGLB00969.1	29.6694	41.0194	7.63335	37.9461
MGLB00344.1	0.548001	2.37445	0.293423	116.923
MGLB00731.2	0.0	0.170264	0.0	0.0
MGLB00731.1	10.0224	39.7666	5.38652	3.08093
MGLB00742.1	38.8047	392.149	19.4409	17.815
MGLB00875.1	3.75817	18.2816	0.230039	2.95892
MGLB00261.1	7.33212	7.56754	0.544483	2.39169
MGLB00824.1	5.11071	9.50602	3.09816	11.8366
MGLB00563.1	2008.5	3347.5	0.0	23.3372
MGLB01226.1	0.0	6.54136	0.729565	0.0
MGLB00628.1	20.8129	26.6968	1.14022	7.65377
MGLB00599.1	113.452	270.114	0.0	1.04418
MGLB00358.1	1.38252	1.59937	0.570807	0.522117
MGLB00331.1	8.44086	3.38305	0.0	0.831703
MGLB00331.2	0.0	0.0	0.0	0.0
MGLB01081.1	3.45948	5.34288	1.66906	0.0
MGLB01118.1	3.53324	5.2169	0.0	0.0
MGLB00391.1	3.10885	0.710987	0.0	0.0
MGLB00391.2	1.75001	0.000967594	0.0	0.0
MGLB00391.3	0.0	4.16373e-08	0.0	0.0659094
MGLB00391.4	0.0	4.16373e-08	0.0	0.0659094
MGLB00391.5	1.41766	1.4629	0.0	0.123722
MGLB00391.6	0.0	7.37018e-10	0.116535	0.902999
MGLB00391.7	3.26534e-07	4.41422	0.218645	1.80844
MGLB00784.1	0.0	0.0425192	0.0	0.0595116
MGLB00318.1	2.2705	2.12917	0.0	2.58941
MGLB00307.1	6.21853	13.8459	5.49456	18.3758
MGLB00540.1	0.0	1.3766	1.41748	2.20623
MGLB00740.1	10.6962	11.6865	4.54035	14.1183
MGLB00740.2	0.0	0.0	0.0	0.0
MGLB00510.1	0.0	0.0	1.57903	1677.03
MGLB01132.1	14.3964	59.4429	0.955575	22.5819
MGLB00922.1	78.0329	10.6573	1.85421	56.898
MGLB00688.1	0.0	0.0	0.0	3.57736
MGLB00945.1	12.0916	18.4696	0.848568	11.8641
MGLB00305.1	7.31922	12.8556	1.35205	20.6305
MGLB00759.2	1.4345	0.410553	1.39111	2.4903
MGLB00759.1	313.876	202.076	269.802	216.102
MGLB00788.1	0.0	0.674659	0.0	0.0
MGLB00788.2	1.19477	0.0	0.472102	0.071291
MGLB01049.1	2.79909	3.33215	0.719919	4.38282
MGLB00489.1	15.5648	27.8429	0.876727	11.3935
MGLB00489.2	0.0	0.0	0.0	1.65497
MGLB00762.2	2.33751e-06	2.09889	0.299237	4.87831
MGLB00762.1	0.32384	0.0	0.0	0.0
MGLB00762.3	1.22502	0.0	0.0	1.06815
MGLB00762.4	0.0	0.0	0.0	0.0725876
MGLB00762.5	1.09949	1.21484	0.0	0.833233
MGLB00374.1	4.46278	3.72598	0.0	35.0639
MGLB00681.1	0.0	0.64559	0.0	0.582606
MGLB00960.1	24.7362	8.88589	0.0	0.0
MGLB00960.2	13.033	23.5956	2.02135	9.21683
MGLB00686.1	1.1631	8.52328	1.42049	3.85158
MGLB01069.1	33.4797	38.5809	5.43879	6.71373
MGLB00505.1	32.0326	54.2229	0.0	0.377782
MGLB00516.1	4.14151	14.7484	1.53635	12.3494
MGLB00283.1	182.058	104.859	102.982	122.369
MGLB00935.1	3.49995	4.27316	1.05121	2.98775
MGLB00699.1	1.81793	6.89156	0.0	1.49251
MGLB01078.1	1.09266	4.72622	1.72005	7.51745
MGLB00724.1	3.5577e-08	0.0	2.34143e-07	3.61944e-07
MGLB00724.2	0.389941	1.76023	0.412299	2.85706
MGLB00724.3	0.199409	0.341879	0.132893	1.26809
MGLB00498.2	2.8849	7.97842	0.704941	7.59943
MGLB00498.1	2.19108	3.5748	0.132877	8.40599
MGLB00750.1	6.53996	13.8759	0.284539	7.79883
MGLB00354.1	64.6759	29.0604	97.426	30.0416
MGLB00979.2	0.0	1.72034	0.0	2.67959
MGLB00979.3	0.532795	0.0	0.0	0.077115
MGLB00979.1	2.39037	6.01562	1.30709	6.75666
MGLB00816.1	0.783365	0.0	0.257303	0.647019
MGLB00816.2	0.618986	0.0	4.58108	0.474308
MGLB00568.1	1.02211	4.15985	0.0586973	3.2791
MGLB01194.1	0.211603	1.41338	0.331114	1.86252
MGLB00861.1	0.0	0.0	0.0	0.0
MGLB00639.1	0.0	0.195974	0.0	44.6344
MGLB00883.2	0.0	2.05027	0.0	6.29394
MGLB00883.3	0.0	0.0	0.0	7.02006
MGLB00883.1	0.0	0.0	0.0	0.0
MGLB00229.1	0.0	0.0	0.0	0.0
MGLB00831.1	10.6344	19.0039	1.76113	17.3015
MGLB00859.1	47.0072	71.1463	13.2627	146.702
MGLB01104.1	0.0	6.97268	0.885115	1.77247
MGLB01104.2	1.51583	0.0	0.0	8.94421
MGLB00748.1	1.27538	2.28412	0.130656	2.77985
MGLB00502.2	0.737154	0.306837	0.0	0.247827
MGLB00502.1	0.0	1.35584	0.233241	0.194778
MGLB01127.1	6.58852	20.0551	4.28491	265.437
MGLB00920.1	0.0	0.0	0.141592	0.274748
MGLB00920.2	1.5448	0.367775	0.00358532	0.00483185
MGLB00693.1	2.93066	7.47564	0.690074	5.20976
MGLB00693.2	1.34407	0.688901	0.147235	2.34197
MGLB00941.1	4.38532	6.8984	0.828834	14.4575
MGLB00297.1	4.15533	17.2263	0.623035	5.52321
MGLB00760.1	11.9204	45.5427	3.1522	41.2019
MGLB00791.1	9.21704	28.9137	2.41673	31.5096
MGLB01053.1	0.0	2.67187	0.0	10.7321
MGLB01095.1	1.58633	0.0	0.0	0.477558
MGLB00317.1	52.1137	57.6312	10.3363	122.417
MGLB00947.1	1.37232	5.27371	1.02445	6.1062
MGLB01159.1	1.12115	8.89782	4.15053	11.3697
MGLB00381.1	1.251	4.08493	1.59278	6.77441
MGLB01135.1	3.25962	2.81759	0.951877	8.42628
MGLB00519.3	4.49852	1.86369	0.0	11.0635
MGLB00519.1	0.0	2.82089	0.0	46.1398
MGLB00519.2	16.1995	4.85936	0.220432	11.0207
MGLB01079.1	0.640948	10.7944	0.687353	20.1398
MGLB01061.1	0.124614	2.53295	0.0	2.66612
MGLB00796.1	1.07388	11.0299	1.55845	6.15912
MGLB00950.1	0.971843	8.96144	0.062309	8.64803
MGLB00687.1	0.37516	0.603744	0.219681	0.0
MGLB00687.2	1.43175	1.24088	0.673048	3.31208
MGLB00767.1	0.0	0.254599	0.0	0.0715094
MGLB00393.1	0.285471	0.0219551	1.77626	138.35
MGLB00925.1	0.0	0.0	0.0	0.0
MGLB00925.2	0.230597	0.573599	1.68388	1.24779
MGLB01171.1	4.91158	9.34739	3.637	11.588
MGLB00946.1	0.243211	0.0	0.0	0.0
MGLB00946.2	0.0	1.42881	2.36716	0.476605
MGLB01093.1	9.86298	16.5118	2.17517	21.7252
MGLB00780.1	0.679694	0.175641	0.0	0.339395
MGLB00482.1	3.76312	6.1664	0.703147	8.32983
MGLB00768.1	11.8646	19.4489	3.67591	32.3216
MGLB00394.1	11.3145	14.5433	0.36636	22.0585
MGLB00394.2	0.0	0.0	1.48903	0.0
MGLB00934.1	7.05107	14.0664	1.50893	8.5116
MGLB00928.1	5.25208	13.551	1.42107	18.3797
MGLB00928.2	0.0	0.0	0.0	0.0
MGLB01174.1	0.0	0.0	0.0	3.51986
MGLB00579.1	0.0	0.0	0.0	0.372678
MGLB00461.1	0.0	0.0	0.0	0.0
MGLB00461.2	23.2306	45.8632	4.04345	54.7897
MGLB00803.1	0.0	1.67494	0.0	2.42929
MGLB00633.1	11.6071	18.3687	0.164863	397.273
MGLB00863.1	0.0	3.70339	0.628098	45.6911
MGLB00654.1	4.63331	11.3793	1.38798	6.79554
MGLB01019.1	21.0296	81.4758	4.64245	37.9336
MGLB00555.1	2.74266	5.90995	20.2868	10.1956
MGLB00327.1	8.26232	4.78467	3.58673	10.6666
MGLB00327.2	0.0	5.35419	0.0	3.6215e-06
MGLB00395.2	0.0	0.0	0.0	0.0
MGLB00395.3	0.0	0.0	0.00182706	3.90583
MGLB00395.4	2.54546	0.90176	0.674749	0.00199722
MGLB00395.5	0.0	0.946687	0.0	0.000810988
MGLB00395.1	0.286858	8.45073	2.1653	5.5101
MGLB01114.1	8.51405	13.8513	1.18723	7.16797
MGLB00517.1	6.60208	14.3144	2.74076	6.91571
MGLB00340.1	0.32645	0.843493	0.272643	0.579777
MGLB00340.2	0.0882894	0.633989	0.141937	0.594365
MGLB01064.1	915.294	515.578	295.382	592.436
MGLB00348.1	0.0	3.41239	0.0	2.54086
MGLB00348.2	43.4853	55.1232	10.8356	49.0023
MGLB00962.1	0.23095	0.706809	0.0855607	0.582037
MGLB00962.2	0.0	0.0	0.0	0.0
MGLB00362.1	1.13443	0.752095	0.0	0.0
MGLB00371.1	6.26058	8.29792	4.08256	12.747
MGLB00612.1	0.0	1.11036	4.53764e-05	0.53463
MGLB00612.2	0.0	0.000666126	4.53764e-05	4.27704
MGLB00612.3	2.19722	1.33048	0.941966	0.0
MGLB00716.1	0.00020864	3.10344e-05	0.876746	0.0
MGLB00716.2	3.67644	5.51339	2.91985e-09	13.6615
MGLB01060.3	0.0	2.89428	9.17102e-08	0.0
MGLB01060.1	0.0	2.38296	0.962999	8.0424
MGLB01060.4	2.66016	3.6288e-09	2.02769e-08	2.69871e-08
MGLB01060.2	0.0	0.0	1.88805e-06	2.35864e-09
MGLB00755.1	2.60058	3.96935	2.84002	3.5363
MGLB00379.1	0.0	0.459763	0.0	0.373902
MGLB00974.1	0.0	0.891938	0.0	0.700399
MGLB00949.1	3.7808	8.01578	1.34255	15.4409
MGLB01204.2	2.9199	0.52299	0.0	0.0
MGLB01204.1	3.43468	8.84175	3.61224	12.0839
MGLB00662.1	0.0733095	0.953007	0.0	1.44455
MGLB00662.2	0.0	0.0	0.0	0.402351
MGLB00982.1	3.45027	3.88653	1.29014	4.18766
MGLB00311.1	1.38597	3.39521	0.775112	3.95327
MGLB00487.1	2.87821	2.69105	0.0	38.3743
MGLB00773.1	0.0	0.0	0.0	0.0843785
MGLB00773.2	0.0	0.0	0.0	0.0147464
MGLB00480.1	1.6378	3.65238	0.358786	1.89964
MGLB01123.1	2.48913	2.41852	1.15111	4.49322
MGLB00712.1	0.925623	0.502583	1.94629	17.9729
MGLB00696.1	3347.28	3716.81	7959.1	2961.64
MGLB00449.1	4.39624	11.1911	0.880503	6.90357
MGLB00449.2	0.0	0.0	0.0	0.0
MGLB00449.3	1.26393	1.91854	0.0	1.80774
MGLB00735.1	3.62842	0.0	0.0	1.41299
MGLB00735.2	0.0	6.89056	5.74605	3.65043
MGLB01110.1	9.59317	23.1093	2.95046	30.5506
MGLB00721.1	1.01154	14.1677	0.0	23.3864
MGLB00921.1	0.0	0.0	0.0	7.89929
MGLB00324.1	1.93432	9.49442	0.00170499	12.2191
MGLB00324.2	0.0	0.0	0.508854	0.0
MGLB00794.1	204.708	322.074	70.6666	426.435
MGLB00763.1	0.0	4.8787	2.31391e-08	0.15169
MGLB00763.3	0.331646	0.730127	0.0	0.364162
MGLB00763.2	2.97949	4.34567	2.26061	5.60525
MGLB00647.2	0.0	0.0	0.725772	0.0
MGLB00647.1	6.67528	24.6744	0.0	36.2488
MGLB00985.1	25.3184	42.934	3.38221	23.7685
MGLB00821.1	0.0	0.0	0.0	0.0
MGLB00821.2	3.72425	8.89714	2.32159	11.0922
MGLB00589.1	0.35336	1.33895	0.0	0.0
MGLB00431.3	1.10736	10.6161	0.0	4.41131
MGLB00431.1	34.1331	26.5332	4.55855	67.2566
MGLB00431.2	0.0	0.0	0.0	7.88611
MGLB00917.1	16.0652	41.6372	2.94424	95.6084
MGLB01092.2	0.0	3.39492	1.01098	17.0824
MGLB01092.3	0.0	0.0	0.0	0.792842
MGLB01092.1	2.02877	14.378	0.121548	36.3747
MGLB00930.1	23.1945	24.9857	2.54987	15.7501
MGLB00708.1	0.0	0.470472	0.0	0.0
MGLB00754.1	4.02566	8.76681	0.259356	9.04219
MGLB00754.2	0.0	2.83963	5.67848e-09	3.33871
MGLB00754.3	0.0	0.0	0.0	0.0
MGLB00754.4	0.0	0.0	0.0	0.0
MGLB00754.5	0.0	0.0	0.432519	0.0
MGLB00523.1	0.497079	0.642964	0.826948	1.48065
MGLB00723.1	0.42013	0.0	14.2867	0.161173
MGLB00723.2	0.0	1.04193	2.62313	0.0
MGLB01207.1	0.0	0.0	0.0	0.0
MGLB01157.1	1.30901	0.505917	0.0	0.0
MGLB00360.1	0.440419	0.671652	0.0215959	0.293804
MGLB01087.1	0.0545745	0.0883894	0.16713	0.371601
MGLB00303.1	0.0	0.891629	0.0	4.61726
MGLB01102.1	0.0	0.0	0.0	2.7668
MGLB00561.2	0.0	1.56268e-09	0.0	0.0
MGLB00561.1	13.4306	10.5959	0.0	0.369857
MGLB01112.1	0.0	1.29491	0.0	0.41158
MGLB01056.1	1.96524	8.16509	5.34369	34.5362
MGLB01188.1	1.39738	6.13007	0.0	3.37747
MGLB00556.1	0.0	0.0	0.0	4.99015
MGLB00289.1	0.0	0.0	0.0	0.238779
MGLB00262.1	3.15312	0.0	0.0	0.373427
MGLB00414.1	0.0	0.176765	1.65841	0.0
MGLB00671.1	4.80803	11.8109	0.327679	0.0
MGLB00454.1	0.0	0.0	0.0	0.0
MGLB01187.1	0.0	0.0	0.0	0.0
MGLB00562.1	0.0	0.0	0.0783008	0.818242
MGLB00290.3	0.0	0.542172	1.86139	0.0
MGLB00290.2	2.54633	11.7929	1.67373e-05	7.56197
MGLB00290.1	0.0	0.0	0.0	5.31755
MGLB01015.3	0.0	0.0	0.0	0.0
MGLB01015.1	0.0	0.234209	0.0	0.0
MGLB01015.2	3.46909	6.61154	1.21588	11.102
MGLB00259.1	84.4305	76.4786	180.762	11.2937
MGLB00259.2	45.706	114.949	25.7878	46.4118
MGLB00259.5	6.82643	8.00152	0.0	4.97367
MGLB00259.3	0.958277	8.00316	0.0	6.00468
MGLB00259.4	5.51624e-09	0.0	1.62403	0.0
MGLB00432.1	56.6421	23.8882	14.0946	0.0
MGLB00409.1	8.83663	25.4615	0.641041	9.80016
MGLB00670.1	0.545106	0.0	0.0	0.0
MGLB00670.2	0.545106	0.817455	0.0	1.84457
MGLB00670.3	0.0	1.05925	1.03285	0.769263
MGLB01103.2	36.073	94.9944	3.77063	30.2567
MGLB01103.1	19.376	72.7542	1.25742	9.34918
MGLB00300.2	0.0	0.0	0.0	0.0
MGLB00300.1	9.1862	15.6643	1.71983	24.7269
MGLB00970.1	3.42638	6.86163	6.74201	10.7927
MGLB01142.2	0.120009	0.0	0.0	0.0
MGLB01142.1	2.36681	3.17151	0.980721	4.6575
